CustomerID,Date,SubscriptionPlan,AgeGroup,Login,WatchTimeMinutes,ContentPreference,Churned,ChurnDate
CUST035,08-04-2025,Basic,18-25,1,33,Movies,FALSE,
CUST035,09-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,10-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,11-04-2025,Basic,18-25,1,42,Movies,FALSE,
CUST035,12-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,13-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,14-04-2025,Basic,18-25,1,52,Movies,FALSE,
CUST035,15-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,16-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,17-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,18-04-2025,Basic,18-25,1,26,Movies,FALSE,
CUST035,19-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,20-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,21-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,22-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,23-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,24-04-2025,Basic,18-25,1,47,Movies,FALSE,
CUST035,25-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,26-04-2025,Basic,18-25,1,47,Movies,FALSE,
CUST035,27-04-2025,Basic,18-25,1,54,Movies,FALSE,
CUST035,28-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,29-04-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,30-04-2025,Basic,18-25,1,28,Movies,FALSE,
CUST035,01-05-2025,Basic,18-25,1,60,Movies,FALSE,
CUST035,02-05-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,03-05-2025,Basic,18-25,1,48,Movies,FALSE,
CUST035,04-05-2025,Basic,18-25,1,49,Movies,FALSE,
CUST035,05-05-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,06-05-2025,Basic,18-25,1,37,Movies,FALSE,
CUST035,07-05-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,08-05-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,09-05-2025,Basic,18-25,0,0,Movies,FALSE,
CUST035,10-05-2025,Basic,18-25,0,0,Movies,TRUE,10-05-2025
CUST036,01-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,02-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,03-04-2025,Basic,18-25,1,20,TV Shows,FALSE,
CUST036,04-04-2025,Basic,18-25,1,45,TV Shows,FALSE,
CUST036,05-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,06-04-2025,Basic,18-25,1,49,TV Shows,FALSE,
CUST036,07-04-2025,Basic,18-25,1,28,TV Shows,FALSE,
CUST036,08-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,09-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,10-04-2025,Basic,18-25,1,36,TV Shows,FALSE,
CUST036,11-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,12-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,13-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,14-04-2025,Basic,18-25,1,22,TV Shows,FALSE,
CUST036,15-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,16-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,17-04-2025,Basic,18-25,1,20,TV Shows,FALSE,
CUST036,18-04-2025,Basic,18-25,1,45,TV Shows,FALSE,
CUST036,19-04-2025,Basic,18-25,1,59,TV Shows,FALSE,
CUST036,20-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,21-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,22-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,23-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,24-04-2025,Basic,18-25,1,18,TV Shows,FALSE,
CUST036,25-04-2025,Basic,18-25,1,32,TV Shows,FALSE,
CUST036,26-04-2025,Basic,18-25,1,23,TV Shows,FALSE,
CUST036,27-04-2025,Basic,18-25,1,40,TV Shows,FALSE,
CUST036,28-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,29-04-2025,Basic,18-25,1,41,TV Shows,FALSE,
CUST036,30-04-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,01-05-2025,Basic,18-25,1,38,TV Shows,FALSE,
CUST036,02-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,03-05-2025,Basic,18-25,1,26,TV Shows,FALSE,
CUST036,04-05-2025,Basic,18-25,1,37,TV Shows,FALSE,
CUST036,05-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,06-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,07-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,08-05-2025,Basic,18-25,1,59,TV Shows,FALSE,
CUST036,09-05-2025,Basic,18-25,1,30,TV Shows,FALSE,
CUST036,10-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,11-05-2025,Basic,18-25,1,36,TV Shows,FALSE,
CUST036,12-05-2025,Basic,18-25,1,16,TV Shows,FALSE,
CUST036,13-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,14-05-2025,Basic,18-25,1,22,TV Shows,FALSE,
CUST036,15-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,16-05-2025,Basic,18-25,1,21,TV Shows,FALSE,
CUST036,17-05-2025,Basic,18-25,1,22,TV Shows,FALSE,
CUST036,18-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,19-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,20-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,21-05-2025,Basic,18-25,1,11,TV Shows,FALSE,
CUST036,22-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,23-05-2025,Basic,18-25,1,54,TV Shows,FALSE,
CUST036,24-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,25-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,26-05-2025,Basic,18-25,1,14,TV Shows,FALSE,
CUST036,27-05-2025,Basic,18-25,1,19,TV Shows,FALSE,
CUST036,28-05-2025,Basic,18-25,1,25,TV Shows,FALSE,
CUST036,29-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,30-05-2025,Basic,18-25,1,49,TV Shows,FALSE,
CUST036,31-05-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,01-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,02-06-2025,Basic,18-25,1,35,TV Shows,FALSE,
CUST036,03-06-2025,Basic,18-25,1,57,TV Shows,FALSE,
CUST036,04-06-2025,Basic,18-25,1,50,TV Shows,FALSE,
CUST036,05-06-2025,Basic,18-25,1,23,TV Shows,FALSE,
CUST036,06-06-2025,Basic,18-25,1,27,TV Shows,FALSE,
CUST036,07-06-2025,Basic,18-25,1,57,TV Shows,FALSE,
CUST036,08-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,09-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,10-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,11-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,12-06-2025,Basic,18-25,1,27,TV Shows,FALSE,
CUST036,13-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,14-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,15-06-2025,Basic,18-25,1,15,TV Shows,FALSE,
CUST036,16-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,17-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,18-06-2025,Basic,18-25,1,12,TV Shows,FALSE,
CUST036,19-06-2025,Basic,18-25,1,41,TV Shows,FALSE,
CUST036,20-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,21-06-2025,Basic,18-25,1,49,TV Shows,FALSE,
CUST036,22-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,23-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,24-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,25-06-2025,Basic,18-25,1,36,TV Shows,FALSE,
CUST036,26-06-2025,Basic,18-25,1,54,TV Shows,FALSE,
CUST036,27-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,28-06-2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST036,29-06-2025,Basic,18-25,1,38,TV Shows,FALSE,
CUST036,30-06-2025,Basic,18-25,1,27,TV Shows,FALSE,
CUST037,01-04-2025,Standard,18-25,1,59,Movies,FALSE,
CUST037,02-04-2025,Standard,18-25,1,100,Movies,FALSE,
CUST037,03-04-2025,Standard,18-25,1,65,Movies,FALSE,
CUST037,04-04-2025,Standard,18-25,1,58,Movies,FALSE,
CUST037,05-04-2025,Standard,18-25,1,55,Movies,FALSE,
CUST037,06-04-2025,Standard,18-25,1,119,Movies,FALSE,
CUST037,07-04-2025,Standard,18-25,1,68,Movies,FALSE,
CUST037,08-04-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,09-04-2025,Standard,18-25,1,89,Movies,FALSE,
CUST037,10-04-2025,Standard,18-25,1,55,Movies,FALSE,
CUST037,11-04-2025,Standard,18-25,1,93,Movies,FALSE,
CUST037,12-04-2025,Standard,18-25,1,93,Movies,FALSE,
CUST037,13-04-2025,Standard,18-25,1,89,Movies,FALSE,
CUST037,14-04-2025,Standard,18-25,1,104,Movies,FALSE,
CUST037,15-04-2025,Standard,18-25,1,66,Movies,FALSE,
CUST037,16-04-2025,Standard,18-25,1,76,Movies,FALSE,
CUST037,17-04-2025,Standard,18-25,1,82,Movies,FALSE,
CUST037,18-04-2025,Standard,18-25,1,30,Movies,FALSE,
CUST037,19-04-2025,Standard,18-25,1,45,Movies,FALSE,
CUST037,20-04-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,21-04-2025,Standard,18-25,1,100,Movies,FALSE,
CUST037,22-04-2025,Standard,18-25,1,102,Movies,FALSE,
CUST037,23-04-2025,Standard,18-25,1,59,Movies,FALSE,
CUST037,24-04-2025,Standard,18-25,1,91,Movies,FALSE,
CUST037,25-04-2025,Standard,18-25,1,95,Movies,FALSE,
CUST037,26-04-2025,Standard,18-25,1,43,Movies,FALSE,
CUST037,27-04-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,28-04-2025,Standard,18-25,1,68,Movies,FALSE,
CUST037,29-04-2025,Standard,18-25,1,68,Movies,FALSE,
CUST037,30-04-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,01-05-2025,Standard,18-25,1,96,Movies,FALSE,
CUST037,02-05-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,03-05-2025,Standard,18-25,1,99,Movies,FALSE,
CUST037,04-05-2025,Standard,18-25,1,47,Movies,FALSE,
CUST037,05-05-2025,Standard,18-25,1,96,Movies,FALSE,
CUST037,06-05-2025,Standard,18-25,1,96,Movies,FALSE,
CUST037,07-05-2025,Standard,18-25,1,82,Movies,FALSE,
CUST037,08-05-2025,Standard,18-25,1,115,Movies,FALSE,
CUST037,09-05-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,10-05-2025,Standard,18-25,1,120,Movies,FALSE,
CUST037,11-05-2025,Standard,18-25,1,81,Movies,FALSE,
CUST037,12-05-2025,Standard,18-25,1,97,Movies,FALSE,
CUST037,13-05-2025,Standard,18-25,1,62,Movies,FALSE,
CUST037,14-05-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,15-05-2025,Standard,18-25,1,112,Movies,FALSE,
CUST037,16-05-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,17-05-2025,Standard,18-25,1,37,Movies,FALSE,
CUST037,18-05-2025,Standard,18-25,1,86,Movies,FALSE,
CUST037,19-05-2025,Standard,18-25,1,50,Movies,FALSE,
CUST037,20-05-2025,Standard,18-25,1,96,Movies,FALSE,
CUST037,21-05-2025,Standard,18-25,1,44,Movies,FALSE,
CUST037,22-05-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,23-05-2025,Standard,18-25,1,76,Movies,FALSE,
CUST037,24-05-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,25-05-2025,Standard,18-25,1,62,Movies,FALSE,
CUST037,26-05-2025,Standard,18-25,1,63,Movies,FALSE,
CUST037,27-05-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,28-05-2025,Standard,18-25,1,84,Movies,FALSE,
CUST037,29-05-2025,Standard,18-25,1,74,Movies,FALSE,
CUST037,30-05-2025,Standard,18-25,1,94,Movies,FALSE,
CUST037,31-05-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,01-06-2025,Standard,18-25,1,105,Movies,FALSE,
CUST037,02-06-2025,Standard,18-25,1,84,Movies,FALSE,
CUST037,03-06-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,04-06-2025,Standard,18-25,1,32,Movies,FALSE,
CUST037,05-06-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,06-06-2025,Standard,18-25,1,39,Movies,FALSE,
CUST037,07-06-2025,Standard,18-25,1,97,Movies,FALSE,
CUST037,08-06-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,09-06-2025,Standard,18-25,1,49,Movies,FALSE,
CUST037,10-06-2025,Standard,18-25,1,36,Movies,FALSE,
CUST037,11-06-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,12-06-2025,Standard,18-25,1,71,Movies,FALSE,
CUST037,13-06-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,14-06-2025,Standard,18-25,1,94,Movies,FALSE,
CUST037,15-06-2025,Standard,18-25,1,31,Movies,FALSE,
CUST037,16-06-2025,Standard,18-25,1,76,Movies,FALSE,
CUST037,17-06-2025,Standard,18-25,1,50,Movies,FALSE,
CUST037,18-06-2025,Standard,18-25,1,36,Movies,FALSE,
CUST037,19-06-2025,Standard,18-25,1,106,Movies,FALSE,
CUST037,20-06-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,21-06-2025,Standard,18-25,1,56,Movies,FALSE,
CUST037,22-06-2025,Standard,18-25,1,85,Movies,FALSE,
CUST037,23-06-2025,Standard,18-25,1,31,Movies,FALSE,
CUST037,24-06-2025,Standard,18-25,1,115,Movies,FALSE,
CUST037,25-06-2025,Standard,18-25,1,104,Movies,FALSE,
CUST037,26-06-2025,Standard,18-25,1,57,Movies,FALSE,
CUST037,27-06-2025,Standard,18-25,0,0,Movies,FALSE,
CUST037,28-06-2025,Standard,18-25,1,66,Movies,FALSE,
CUST037,29-06-2025,Standard,18-25,1,87,Movies,FALSE,
CUST037,30-06-2025,Standard,18-25,0,0,Movies,FALSE,
CUST038,01-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,02-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,03-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,04-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,05-04-2025,Basic,36-50,1,27,TV Shows,FALSE,
CUST038,06-04-2025,Basic,36-50,1,29,TV Shows,FALSE,
CUST038,07-04-2025,Basic,36-50,1,54,TV Shows,FALSE,
CUST038,08-04-2025,Basic,36-50,1,40,TV Shows,FALSE,
CUST038,09-04-2025,Basic,36-50,1,14,TV Shows,FALSE,
CUST038,10-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,11-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,12-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,13-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,14-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,15-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,16-04-2025,Basic,36-50,1,55,TV Shows,FALSE,
CUST038,17-04-2025,Basic,36-50,1,18,TV Shows,FALSE,
CUST038,18-04-2025,Basic,36-50,1,44,TV Shows,FALSE,
CUST038,19-04-2025,Basic,36-50,1,23,TV Shows,FALSE,
CUST038,20-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,21-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,22-04-2025,Basic,36-50,1,25,TV Shows,FALSE,
CUST038,23-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,24-04-2025,Basic,36-50,1,30,TV Shows,FALSE,
CUST038,25-04-2025,Basic,36-50,1,56,TV Shows,FALSE,
CUST038,26-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,27-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,28-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,29-04-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,30-04-2025,Basic,36-50,1,33,TV Shows,FALSE,
CUST038,01-05-2025,Basic,36-50,1,45,TV Shows,FALSE,
CUST038,02-05-2025,Basic,36-50,1,58,TV Shows,FALSE,
CUST038,03-05-2025,Basic,36-50,1,59,TV Shows,FALSE,
CUST038,04-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,05-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,06-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,07-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,08-05-2025,Basic,36-50,1,17,TV Shows,FALSE,
CUST038,09-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,10-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,11-05-2025,Basic,36-50,1,27,TV Shows,FALSE,
CUST038,12-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,13-05-2025,Basic,36-50,1,10,TV Shows,FALSE,
CUST038,14-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,15-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,16-05-2025,Basic,36-50,1,16,TV Shows,FALSE,
CUST038,17-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,18-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,19-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,20-05-2025,Basic,36-50,1,41,TV Shows,FALSE,
CUST038,21-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,22-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,23-05-2025,Basic,36-50,1,23,TV Shows,FALSE,
CUST038,24-05-2025,Basic,36-50,1,55,TV Shows,FALSE,
CUST038,25-05-2025,Basic,36-50,1,36,TV Shows,FALSE,
CUST038,26-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,27-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,28-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,29-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,30-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,31-05-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,01-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,02-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,03-06-2025,Basic,36-50,1,53,TV Shows,FALSE,
CUST038,04-06-2025,Basic,36-50,1,22,TV Shows,FALSE,
CUST038,05-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,06-06-2025,Basic,36-50,1,41,TV Shows,FALSE,
CUST038,07-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,08-06-2025,Basic,36-50,1,56,TV Shows,FALSE,
CUST038,09-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,10-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,11-06-2025,Basic,36-50,1,40,TV Shows,FALSE,
CUST038,12-06-2025,Basic,36-50,1,34,TV Shows,FALSE,
CUST038,13-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,14-06-2025,Basic,36-50,1,24,TV Shows,FALSE,
CUST038,15-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,16-06-2025,Basic,36-50,1,55,TV Shows,FALSE,
CUST038,17-06-2025,Basic,36-50,1,45,TV Shows,FALSE,
CUST038,18-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,19-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,20-06-2025,Basic,36-50,1,10,TV Shows,FALSE,
CUST038,21-06-2025,Basic,36-50,1,11,TV Shows,FALSE,
CUST038,22-06-2025,Basic,36-50,1,51,TV Shows,FALSE,
CUST038,23-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,24-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,25-06-2025,Basic,36-50,1,33,TV Shows,FALSE,
CUST038,26-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,27-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,28-06-2025,Basic,36-50,0,0,TV Shows,FALSE,
CUST038,29-06-2025,Basic,36-50,1,23,TV Shows,FALSE,
CUST038,30-06-2025,Basic,36-50,1,24,TV Shows,FALSE,
CUST039,01-04-2025,Premium,18-25,1,151,Sports,FALSE,
CUST039,02-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,03-04-2025,Premium,18-25,1,143,Sports,FALSE,
CUST039,04-04-2025,Premium,18-25,1,143,Sports,FALSE,
CUST039,05-04-2025,Premium,18-25,1,64,Sports,FALSE,
CUST039,06-04-2025,Premium,18-25,1,100,Sports,FALSE,
CUST039,07-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,08-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,09-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,10-04-2025,Premium,18-25,1,76,Sports,FALSE,
CUST039,11-04-2025,Premium,18-25,1,123,Sports,FALSE,
CUST039,12-04-2025,Premium,18-25,1,77,Sports,FALSE,
CUST039,13-04-2025,Premium,18-25,1,71,Sports,FALSE,
CUST039,14-04-2025,Premium,18-25,1,151,Sports,FALSE,
CUST039,15-04-2025,Premium,18-25,1,100,Sports,FALSE,
CUST039,16-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,17-04-2025,Premium,18-25,1,75,Sports,FALSE,
CUST039,18-04-2025,Premium,18-25,1,87,Sports,FALSE,
CUST039,19-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,20-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,21-04-2025,Premium,18-25,1,132,Sports,FALSE,
CUST039,22-04-2025,Premium,18-25,1,87,Sports,FALSE,
CUST039,23-04-2025,Premium,18-25,1,153,Sports,FALSE,
CUST039,24-04-2025,Premium,18-25,1,120,Sports,FALSE,
CUST039,25-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,26-04-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,27-04-2025,Premium,18-25,1,167,Sports,FALSE,
CUST039,28-04-2025,Premium,18-25,1,126,Sports,FALSE,
CUST039,29-04-2025,Premium,18-25,1,109,Sports,FALSE,
CUST039,30-04-2025,Premium,18-25,1,61,Sports,FALSE,
CUST039,01-05-2025,Premium,18-25,1,144,Sports,FALSE,
CUST039,02-05-2025,Premium,18-25,1,175,Sports,FALSE,
CUST039,03-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,04-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,05-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,06-05-2025,Premium,18-25,1,70,Sports,FALSE,
CUST039,07-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,08-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,09-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,10-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,11-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,12-05-2025,Premium,18-25,1,175,Sports,FALSE,
CUST039,13-05-2025,Premium,18-25,1,73,Sports,FALSE,
CUST039,14-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,15-05-2025,Premium,18-25,1,178,Sports,FALSE,
CUST039,16-05-2025,Premium,18-25,1,127,Sports,FALSE,
CUST039,17-05-2025,Premium,18-25,1,76,Sports,FALSE,
CUST039,18-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,19-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,20-05-2025,Premium,18-25,1,121,Sports,FALSE,
CUST039,21-05-2025,Premium,18-25,1,60,Sports,FALSE,
CUST039,22-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,23-05-2025,Premium,18-25,1,83,Sports,FALSE,
CUST039,24-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,25-05-2025,Premium,18-25,1,60,Sports,FALSE,
CUST039,26-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,27-05-2025,Premium,18-25,1,146,Sports,FALSE,
CUST039,28-05-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,29-05-2025,Premium,18-25,1,154,Sports,FALSE,
CUST039,30-05-2025,Premium,18-25,1,167,Sports,FALSE,
CUST039,31-05-2025,Premium,18-25,1,165,Sports,FALSE,
CUST039,01-06-2025,Premium,18-25,1,173,Sports,FALSE,
CUST039,02-06-2025,Premium,18-25,1,101,Sports,FALSE,
CUST039,03-06-2025,Premium,18-25,1,166,Sports,FALSE,
CUST039,04-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,05-06-2025,Premium,18-25,1,99,Sports,FALSE,
CUST039,06-06-2025,Premium,18-25,1,60,Sports,FALSE,
CUST039,07-06-2025,Premium,18-25,1,99,Sports,FALSE,
CUST039,08-06-2025,Premium,18-25,1,151,Sports,FALSE,
CUST039,09-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,10-06-2025,Premium,18-25,1,162,Sports,FALSE,
CUST039,11-06-2025,Premium,18-25,1,139,Sports,FALSE,
CUST039,12-06-2025,Premium,18-25,1,90,Sports,FALSE,
CUST039,13-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,14-06-2025,Premium,18-25,1,171,Sports,FALSE,
CUST039,15-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,16-06-2025,Premium,18-25,1,101,Sports,FALSE,
CUST039,17-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,18-06-2025,Premium,18-25,1,148,Sports,FALSE,
CUST039,19-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,20-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,21-06-2025,Premium,18-25,1,117,Sports,FALSE,
CUST039,22-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,23-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,24-06-2025,Premium,18-25,1,114,Sports,FALSE,
CUST039,25-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,26-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,27-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,28-06-2025,Premium,18-25,1,180,Sports,FALSE,
CUST039,29-06-2025,Premium,18-25,0,0,Sports,FALSE,
CUST039,30-06-2025,Premium,18-25,1,169,Sports,FALSE,
CUST040,01-04-2025,Standard,26-35,1,54,Documentaries,FALSE,
CUST040,02-04-2025,Standard,26-35,1,60,Documentaries,FALSE,
